indicator,indicator_type,ip_version,prefix,asn,organization,country,malicious,confidence,category,source,first_seen,last_seen,malware
80.66.89.0/24,MaliciousASNIPv4Prefix,4,80.66.89.0/24,207957,SERV.HOST GROUP LTD,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.68.147.0/24,MaliciousASNIPv4Prefix,4,80.68.147.0/24,210316,"CJSC ""SCIENTIFIC AND PRODUCTION FIRM ""ELEKOMS""""",UA,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.71.153.0/24,MaliciousASNIPv4Prefix,4,80.71.153.0/24,208185,Net Gate Telecom S.R.L.,RO,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.75.212.0/24,MaliciousASNIPv4Prefix,4,80.75.212.0/24,49581,Ferdinand Zink trading as Tube-Hosting,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.64.0/24,MaliciousASNIPv4Prefix,4,80.82.64.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.65.0/24,MaliciousASNIPv4Prefix,4,80.82.65.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.66.0/24,MaliciousASNIPv4Prefix,4,80.82.66.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.67.0/24,MaliciousASNIPv4Prefix,4,80.82.67.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.68.0/24,MaliciousASNIPv4Prefix,4,80.82.68.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.69.0/24,MaliciousASNIPv4Prefix,4,80.82.69.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.70.0/24,MaliciousASNIPv4Prefix,4,80.82.70.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.76.0/24,MaliciousASNIPv4Prefix,4,80.82.76.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.77.0/24,MaliciousASNIPv4Prefix,4,80.82.77.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.78.0/24,MaliciousASNIPv4Prefix,4,80.82.78.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.82.79.0/24,MaliciousASNIPv4Prefix,4,80.82.79.0/24,202425,IP Volume inc,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.85.241.0/24,MaliciousASNIPv4Prefix,4,80.85.241.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.91.223.0/24,MaliciousASNIPv4Prefix,4,80.91.223.0/24,49581,Ferdinand Zink trading as Tube-Hosting,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.94.92.0/24,MaliciousASNIPv4Prefix,4,80.94.92.0/24,47890,UNMANAGED LTD,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.94.93.0/24,MaliciousASNIPv4Prefix,4,80.94.93.0/24,47890,UNMANAGED LTD,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.94.94.0/24,MaliciousASNIPv4Prefix,4,80.94.94.0/24,47890,UNMANAGED LTD,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
80.94.95.0/24,MaliciousASNIPv4Prefix,4,80.94.95.0/24,204428,SS-Net,BG,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
81.168.126.0/24,MaliciousASNIPv4Prefix,4,81.168.126.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
81.19.137.0/24,MaliciousASNIPv4Prefix,4,81.19.137.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
81.29.147.0/24,MaliciousASNIPv4Prefix,4,81.29.147.0/24,216475,NKtelecom INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
81.29.156.0/24,MaliciousASNIPv4Prefix,4,81.29.156.0/24,211955,NOTBAD HOSTING LTD,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
81.31.192.0/24,MaliciousASNIPv4Prefix,4,81.31.192.0/24,215730,H2NEXUS CLOUD SERVICES - FZCO,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.108.3.0/24,MaliciousASNIPv4Prefix,4,82.108.3.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.108.43.0/24,MaliciousASNIPv4Prefix,4,82.108.43.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.108.51.0/24,MaliciousASNIPv4Prefix,4,82.108.51.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.108.57.0/24,MaliciousASNIPv4Prefix,4,82.108.57.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.115.223.0/24,MaliciousASNIPv4Prefix,4,82.115.223.0/24,214927,PSB HOSTING LTD,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.117.84.0/24,MaliciousASNIPv4Prefix,4,82.117.84.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.117.87.0/24,MaliciousASNIPv4Prefix,4,82.117.87.0/24,216246,Aeza Group LLC,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.119.197.0/24,MaliciousASNIPv4Prefix,4,82.119.197.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.147.84.0/23,MaliciousASNIPv4Prefix,4,82.147.84.0/23,211860,Nerushenko Vyacheslav Nikolaevich,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.152.234.0/24,MaliciousASNIPv4Prefix,4,82.152.234.0/24,149978,SPNHOST,BD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.152.241.0/24,MaliciousASNIPv4Prefix,4,82.152.241.0/24,149978,SPNHOST,BD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.152.51.0/24,MaliciousASNIPv4Prefix,4,82.152.51.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.152.52.0/23,MaliciousASNIPv4Prefix,4,82.152.52.0/23,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.152.89.0/24,MaliciousASNIPv4Prefix,4,82.152.89.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.153.159.0/24,MaliciousASNIPv4Prefix,4,82.153.159.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.153.215.0/24,MaliciousASNIPv4Prefix,4,82.153.215.0/24,399073,BUNNY TECHNOLOGY LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.153.44.0/24,MaliciousASNIPv4Prefix,4,82.153.44.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.153.46.0/24,MaliciousASNIPv4Prefix,4,82.153.46.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.158.224.0/21,MaliciousASNIPv4Prefix,4,82.158.224.0/21,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.158.224.0/22,MaliciousASNIPv4Prefix,4,82.158.224.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.158.228.0/22,MaliciousASNIPv4Prefix,4,82.158.228.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.163.28.0/24,MaliciousASNIPv4Prefix,4,82.163.28.0/24,141738,noorhost.com.bd,BD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.163.29.0/24,MaliciousASNIPv4Prefix,4,82.163.29.0/24,141738,noorhost.com.bd,BD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.163.30.0/24,MaliciousASNIPv4Prefix,4,82.163.30.0/24,141738,noorhost.com.bd,BD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.163.31.0/24,MaliciousASNIPv4Prefix,4,82.163.31.0/24,141738,noorhost.com.bd,BD,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.154.0/24,MaliciousASNIPv4Prefix,4,82.21.154.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.162.0/24,MaliciousASNIPv4Prefix,4,82.21.162.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.170.0/24,MaliciousASNIPv4Prefix,4,82.21.170.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.180.0/24,MaliciousASNIPv4Prefix,4,82.21.180.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.192.0/24,MaliciousASNIPv4Prefix,4,82.21.192.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.194.0/24,MaliciousASNIPv4Prefix,4,82.21.194.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.198.0/24,MaliciousASNIPv4Prefix,4,82.21.198.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.207.0/24,MaliciousASNIPv4Prefix,4,82.21.207.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.21.64.0/24,MaliciousASNIPv4Prefix,4,82.21.64.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.22.199.0/24,MaliciousASNIPv4Prefix,4,82.22.199.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.22.62.0/24,MaliciousASNIPv4Prefix,4,82.22.62.0/24,213200,Ferdinand Zink trading as Tube-Hosting,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.23.246.0/24,MaliciousASNIPv4Prefix,4,82.23.246.0/24,133731,Cloudie Limited,HK,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.24.194.0/24,MaliciousASNIPv4Prefix,4,82.24.194.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.25.63.0/24,MaliciousASNIPv4Prefix,4,82.25.63.0/24,207043,DEDIK SERVICES LIMITED,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.150.0/24,MaliciousASNIPv4Prefix,4,82.29.150.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.20.0/24,MaliciousASNIPv4Prefix,4,82.29.20.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.37.0/24,MaliciousASNIPv4Prefix,4,82.29.37.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.46.0/24,MaliciousASNIPv4Prefix,4,82.29.46.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.55.0/24,MaliciousASNIPv4Prefix,4,82.29.55.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.68.0/24,MaliciousASNIPv4Prefix,4,82.29.68.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.7.0/24,MaliciousASNIPv4Prefix,4,82.29.7.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.77.0/24,MaliciousASNIPv4Prefix,4,82.29.77.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.90.0/24,MaliciousASNIPv4Prefix,4,82.29.90.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.91.0/24,MaliciousASNIPv4Prefix,4,82.29.91.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.29.99.0/24,MaliciousASNIPv4Prefix,4,82.29.99.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.38.83.0/24,MaliciousASNIPv4Prefix,4,82.38.83.0/24,18526,"DDPS Networks, LLC",JP,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
82.47.48.0/24,MaliciousASNIPv4Prefix,4,82.47.48.0/24,198071,Berch Solutions Limited,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.142.209.0/24,MaliciousASNIPv4Prefix,4,83.142.209.0/24,205759,Ghosty Networks LLC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.18.0/24,MaliciousASNIPv4Prefix,4,83.147.18.0/24,215311,Regxa Company for Information Technology Ltd,IQ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.19.0/24,MaliciousASNIPv4Prefix,4,83.147.19.0/24,215311,Regxa Company for Information Technology Ltd,IQ,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.192.0/24,MaliciousASNIPv4Prefix,4,83.147.192.0/24,203273,NetCrafters OU,EE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.216.0/24,MaliciousASNIPv4Prefix,4,83.147.216.0/24,203273,NetCrafters OU,EE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.223.0/24,MaliciousASNIPv4Prefix,4,83.147.223.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.252.0/24,MaliciousASNIPv4Prefix,4,83.147.252.0/24,203273,NetCrafters OU,EE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.253.0/24,MaliciousASNIPv4Prefix,4,83.147.253.0/24,203273,NetCrafters OU,EE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.254.0/24,MaliciousASNIPv4Prefix,4,83.147.254.0/24,203273,NetCrafters OU,EE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.255.0/24,MaliciousASNIPv4Prefix,4,83.147.255.0/24,203273,NetCrafters OU,EE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
83.147.8.0/22,MaliciousASNIPv4Prefix,4,83.147.8.0/22,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.21.189.0/24,MaliciousASNIPv4Prefix,4,84.21.189.0/24,213702,QWINS LTD,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.21.190.0/24,MaliciousASNIPv4Prefix,4,84.21.190.0/24,215402,Asadov Ruslan Rafaelevich,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.22.148.0/24,MaliciousASNIPv4Prefix,4,84.22.148.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.22.149.0/24,MaliciousASNIPv4Prefix,4,84.22.149.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.22.150.0/24,MaliciousASNIPv4Prefix,4,84.22.150.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.22.151.0/24,MaliciousASNIPv4Prefix,4,84.22.151.0/24,210644,Aéza International Limited,RU,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.252.71.0/24,MaliciousASNIPv4Prefix,4,84.252.71.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.32.225.0/24,MaliciousASNIPv4Prefix,4,84.32.225.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.32.67.0/24,MaliciousASNIPv4Prefix,4,84.32.67.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.0.0/23,MaliciousASNIPv4Prefix,4,84.37.0.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.142.0/23,MaliciousASNIPv4Prefix,4,84.37.142.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.152.0/23,MaliciousASNIPv4Prefix,4,84.37.152.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.156.0/23,MaliciousASNIPv4Prefix,4,84.37.156.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.160.0/23,MaliciousASNIPv4Prefix,4,84.37.160.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.164.0/23,MaliciousASNIPv4Prefix,4,84.37.164.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.18.0/23,MaliciousASNIPv4Prefix,4,84.37.18.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.26.0/23,MaliciousASNIPv4Prefix,4,84.37.26.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.30.0/23,MaliciousASNIPv4Prefix,4,84.37.30.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.6.0/23,MaliciousASNIPv4Prefix,4,84.37.6.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.60.0/23,MaliciousASNIPv4Prefix,4,84.37.60.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.72.0/23,MaliciousASNIPv4Prefix,4,84.37.72.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.76.0/23,MaliciousASNIPv4Prefix,4,84.37.76.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.88.0/23,MaliciousASNIPv4Prefix,4,84.37.88.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.92.0/23,MaliciousASNIPv4Prefix,4,84.37.92.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.37.96.0/23,MaliciousASNIPv4Prefix,4,84.37.96.0/23,197450,Sunucun Bilgi Iletisim Teknolojileri ve Ticaret Ltd. Sti.,TR,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.54.33.0/24,MaliciousASNIPv4Prefix,4,84.54.33.0/24,210558,1337 Services GmbH,DE,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
84.75.204.0/24,MaliciousASNIPv4Prefix,4,84.75.204.0/24,46370,"Grand Web Solutions, Inc.",US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.11.161.0/24,MaliciousASNIPv4Prefix,4,85.11.161.0/24,207043,DEDIK SERVICES LIMITED,GB,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.11.167.0/24,MaliciousASNIPv4Prefix,4,85.11.167.0/24,197170,TechTies Inc.,SC,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.117.230.0/24,MaliciousASNIPv4Prefix,4,85.117.230.0/24,5065,Bunny Communications,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.137.240.0/21,MaliciousASNIPv4Prefix,4,85.137.240.0/21,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.137.240.0/22,MaliciousASNIPv4Prefix,4,85.137.240.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.137.244.0/22,MaliciousASNIPv4Prefix,4,85.137.244.0/22,401701,cognetcloud INC,US,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.0.0/24,MaliciousASNIPv4Prefix,4,85.142.0.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.1.0/24,MaliciousASNIPv4Prefix,4,85.142.1.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.128.0/24,MaliciousASNIPv4Prefix,4,85.142.128.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.129.0/24,MaliciousASNIPv4Prefix,4,85.142.129.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.130.0/24,MaliciousASNIPv4Prefix,4,85.142.130.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.131.0/24,MaliciousASNIPv4Prefix,4,85.142.131.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.132.0/24,MaliciousASNIPv4Prefix,4,85.142.132.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.133.0/24,MaliciousASNIPv4Prefix,4,85.142.133.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.134.0/24,MaliciousASNIPv4Prefix,4,85.142.134.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.135.0/24,MaliciousASNIPv4Prefix,4,85.142.135.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.137.0/24,MaliciousASNIPv4Prefix,4,85.142.137.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.138.0/24,MaliciousASNIPv4Prefix,4,85.142.138.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
85.142.139.0/24,MaliciousASNIPv4Prefix,4,85.142.139.0/24,44559,IT HOSTLINE LTD,CY,true,high,malicious ASN associated prefix,Spamhaus ASN-DROP + BGP,,,
